Model Year,Division,Carline,Eng Displ CC,Displacement in CC,# Cyl,Transmission,City FE Combined,Highway FE Combined,City and Highway Mileage,Aspiration,Trans,Trans Desc,# Gears,Lockup Torque Converter,Drive Sys,Drive Desc,Range1 - Model Type Driving Range - Conventional Fuel,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Annual Fuel Cost,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,Descriptor - Model Type (40 Char or less),Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System) Code,Stop/Start System (Engine Management System)  Description,Model Type Desc (MFR entered),5 Year Fuel Costs Excess,City CO2,Hwy CO2,Comb CO2 Rounded 
2018,Audi,allroad quattro,2,2000,4,Auto(AM-S7),22,30,25,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),1700,1700,SIDI; ,2,2,7,Small Station Wagons,car,Vehicle Specific 5-cycle label,6/1/2017,21849,,N,N,,,N,N,Engine Code CYMC,N,,Y,Electro/Hydraulic,Y,Audi Valve System,GDI,Spark Ignition Direct Injection,,,N,5W40 VW 50200,Y,Yes,,1750,394,295,350
2018,Volkswagen,Tiguan 4Motion,2,2000,4,Auto(S8),21,27,23,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,G,Gasoline (Regular Unleaded Recommended),1550,1550,SIDI; ,2,2,31,Small SUV 4WD,,Vehicle Specific 5-cycle label,6/6/2017,21928,,N,N,,,N,N,Applies to DGUA (Tiguan models) and CZRA (A3 Models),N,,Y,CONTINUOUSLY VARIABLE VALVE TIMING,Y,Audi Valve Lift for B-cycle,GDI,Spark Ignition Direct Injection,N,,N,0W-20 VW50800,Y,Yes,,1000,425,329,382
2018,Volkswagen,Tiguan,2,2000,4,Auto(S8),22,27,24,Turbocharged,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",,G,Gasoline (Regular Unleaded Recommended),1500,1500,SIDI; ,2,2,30,Small SUV 2WD,,Vehicle Specific 5-cycle label,6/7/2017,21907,,N,N,,,N,N,Applies to DGUA (Tiguan models) and CZRA (A3 Models),N,,Y,CONTINUOUSLY VARIABLE VALVE TIMING,Y,Audi Valve Lift for B-cycle,GDI,Spark Ignition Direct Injection,N,,N,0W-20 VW50800,Y,Yes,,750,401,328,368
2018,Lamborghini,Aventador S Coupe,6.5,6500,12,Auto(AM-S7),10,17,12,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,,GPR,Gasoline (Premium Unleaded Required),3500,3500,,2,2,1,Two Seaters,car,Derived 5-cycle label,6/23/2017,21995,,N,N,,,N,N,"Engine Code L539SV ( Aventador Roadster S, Aventador S Coupe)",Y,ELECTRONICALLY CONTROLLED FUEL CUT. NO INTAKE/EXHAUST VALVE CONTROL.,Y,HYDRAULIC SYSTEM ELECTRONICALLY CONTROLLED. CONTINUOUSLY VVT,N,,MFI,Multipoint/sequential fuel injection,,,N,5W30 VW 50400 / 50700,Y,Yes,,10750,894,532,731
2018,Lamborghini,Aventador Coupe,6.5,6500,12,Auto(AM-S7),10,17,12,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,,GPR,Gasoline (Premium Unleaded Required),3500,3500,,2,2,1,Two Seaters,car,Derived 5-cycle label,6/23/2017,21996,,N,N,,,N,N,"Engine Code L539SV ( Aventador Roadster S, Aventador S Coupe)",Y,ELECTRONICALLY CONTROLLED FUEL CUT. NO INTAKE/EXHAUST VALVE CONTROL.,Y,HYDRAULIC SYSTEM ELECTRONICALLY CONTROLLED. CONTINUOUSLY VVT,N,,MFI,Multipoint/sequential fuel injection,,,N,5W30 VW 50400 / 50700,Y,Yes,,10750,894,532,731
2018,Lamborghini,Aventador S Roadster,6.5,6500,12,Auto(AM-S7),10,16,12,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,,GPR,Gasoline (Premium Unleaded Required),3500,3500,,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,6/23/2017,22002,,N,N,,,N,N,"Engine Code L539SV ( Aventador Roadster S, Aventador S Coupe)",Y,ELECTRONICALLY CONTROLLED FUEL CUT. NO INTAKE/EXHAUST VALVE CONTROL.,Y,HYDRAULIC SYSTEM ELECTRONICALLY CONTROLLED. CONTINUOUSLY VVT,N,,MFI,Multipoint/sequential fuel injection,,,N,5W30 VW 50400 / 50700,Y,Yes,,10750,916,549,751
2018,Lamborghini,Aventador Roadster,6.5,6500,12,Auto(AM-S7),10,16,12,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,,GPR,Gasoline (Premium Unleaded Required),3500,3500,,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,6/23/2017,22003,,N,N,,,N,N,"Engine Code L539B ( Aventador Coupe, Aventador Roadster)",Y,ELECTRONICALLY CONTROLLED FUEL CUT. NO INTAKE/EXHAUST VALVE CONTROL.,Y,HYDRAULIC SYSTEM ELECTRONICALLY CONTROLLED. CONTINUOUSLY VVT,N,,MFI,Multipoint/sequential fuel injection,,,N,5W30 VW 50400 / 50700,Y,Yes,,10750,916,549,751
2018,Audi,A6 quattro,3,3000,6,Auto(S8),20,29,23,Supercharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),1850,1850,SIDI; ,2,2,5,Midsize Cars,car,Derived 5-cycle label,7/10/2017,22145,,N,N,,,N,N,Engine Code: CREC Equipped with Start Stop Technology and Dual Injection DFI+SFI.,N,,Y,CONTINUOUS VARIABLE VALVE TIMING,Y,AUDI VALVE LIFT SYSTEM,GDI,Spark Ignition Direct Injection,,,N,5W40 VW 50200,Y,Yes,,2500,435,309,378
2018,Audi,A7 quattro,3,3000,6,Auto(S8),20,29,23,Supercharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),1850,1850,SIDI; ,2,2,5,Midsize Cars,car,Derived 5-cycle label,7/10/2017,22146,,N,N,,,N,N,Engine Code: CREC Equipped with Start Stop Technology and Dual Injection DFI+SFI.,N,,Y,CONTINUOUS VARIABLE VALVE TIMING,Y,AUDI VALVE LIFT SYSTEM,GDI,Spark Ignition Direct Injection,,,N,5W40 VW 50200,Y,Yes,,2500,435,309,378
2018,Audi,A8L,3,3000,6,Auto(S8),19,29,22,Supercharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),1900,1900,SIDI; ,2,2,6,Large Cars,car,Vehicle Specific 5-cycle label,7/10/2017,22097,,N,N,,,N,N,Engine Code: CREC Equipped with Start Stop Technology and Dual Injection DFI+SFI.,N,,Y,CONTINUOUS VARIABLE VALVE TIMING,Y,AUDI VALVE LIFT SYSTEM,GDI,Spark Ignition Direct Injection,,,N,5W40 VW 50200,Y,Yes,,2750,473,303,397
2018,Audi,Q7,3,3000,6,Auto(S8),19,25,21,Supercharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),2000,2000,SIDI; ,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,7/10/2017,22098,,N,N,,,N,N,Engine Code: CREC Equipped with Start Stop Technology and Dual Injection DFI+SFI.,N,,Y,CONTINUOUS VARIABLE VALVE TIMING,Y,AUDI VALVE LIFT SYSTEM,GDI,Spark Ignition Direct Injection,,,N,5W40 VW 50200,N,No,Audi Q7,3250,473,353,419
2018,Bugatti,Chiron,8,8000,16,Auto(AM-S7),9,14,11,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,,GPR,Gasoline (Premium Unleaded Required),3800,3800,,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,7/10/2017,22099,,N,N,,,N,N,Engine Code (DALA). CHARGE AIR COOLER (AIR / LIQUID) - - SFI/AIR/4WUTWC/2TWC/4TC/2CAC/4HO2S(2)/ORVR. This configuration is in the Bugatti Chiron.,Y,16 - 8 cylinder deactivation capability.,Y,INLET AND OUTLET CONTINUOUSLY VARIABLE / MECHANICAL-HYDRAULIC,N,,MFI,Multipoint/sequential fuel injection,,,N,10W60 VW 50101 / 50500,N,No,,12250,1010,632,840
2018,Volkswagen,Passat,2,2000,4,Auto(S6),25,36,29,Turbocharged,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",,G,Gasoline (Regular Unleaded Recommended),1250,1250,SIDI; ,2,2,5,Midsize Cars,car,Vehicle Specific 5-cycle label,7/12/2017,22134,,N,N,,,N,N,"Engine Code: DDSA (2.0L) Volkswagen Beetle, Beetle Convertible, Beetle Dune, Beetle Dune Convertible, Passat - 2.0L BZ engines",N,,Y,position of intake/exhaust camshaft electronically controlled and hydraulically adjusted,Y,Audi Valve Lift for B-cycle,GDI,Spark Ignition Direct Injection,,,N,0W20 VW50400,N,No,,,349,245,302
2018,Volkswagen,Beetle Dune,2,2000,4,Auto(S6),26,34,29,Turbocharged,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",,G,Gasoline (Regular Unleaded Recommended),1250,1250,SIDI; ,2,2,4,Compact Cars,car,Vehicle Specific 5-cycle label,7/12/2017,22130,,N,N,,,N,N,"Engine Code: DDSA (2.0L) Volkswagen Beetle, Beetle Convertible, Beetle Dune, Beetle Dune Convertible, Passat - 2.0L BZ engines",N,,Y,position of intake/exhaust camshaft electronically controlled and hydraulically adjusted,Y,Audi Valve Lift for B-cycle,GDI,Spark Ignition Direct Injection,,,N,0W20 VW50400,N,No,,,342,261,305
2018,Volkswagen,Beetle Dune Convertible,2,2000,4,Auto(S6),26,34,29,Turbocharged,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",,G,Gasoline (Regular Unleaded Recommended),1250,1250,SIDI; ,2,2,3,Subcompact Cars,car,Vehicle Specific 5-cycle label,7/12/2017,22131,,N,N,,,N,N,"Engine Code: DDSA (2.0L) Volkswagen Beetle, Beetle Convertible, Beetle Dune, Beetle Dune Convertible, Passat - 2.0L BZ engines",N,,Y,position of intake/exhaust camshaft electronically controlled and hydraulically adjusted,Y,Audi Valve Lift for B-cycle,GDI,Spark Ignition Direct Injection,,,N,0W20 VW50400,N,No,,,342,261,305
2018,Volkswagen,Beetle,2,2000,4,Auto(S6),26,33,29,Turbocharged,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",,G,Gasoline (Regular Unleaded Recommended),1250,1250,SIDI; ,2,2,4,Compact Cars,car,Vehicle Specific 5-cycle label,7/12/2017,22132,,N,N,,,N,N,"Engine Code: DDSA (2.0L) Volkswagen Beetle, Beetle Convertible, Beetle Dune, Beetle Dune Convertible, Passat - 2.0L BZ engines",N,,Y,position of intake/exhaust camshaft electronically controlled and hydraulically adjusted,Y,Audi Valve Lift for B-cycle,GDI,Spark Ignition Direct Injection,,,N,0W20 VW50400,N,No,,,340,269,308
2018,Volkswagen,Beetle Convertible,2,2000,4,Auto(S6),26,33,29,Turbocharged,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",,G,Gasoline (Regular Unleaded Recommended),1250,1250,SIDI; ,2,2,3,Subcompact Cars,car,Vehicle Specific 5-cycle label,7/12/2017,22133,,N,N,,,N,N,"Engine Code: DDSA (2.0L) Volkswagen Beetle, Beetle Convertible, Beetle Dune, Beetle Dune Convertible, Passat - 2.0L BZ engines",N,,Y,position of intake/exhaust camshaft electronically controlled and hydraulically adjusted,Y,Audi Valve Lift for B-cycle,GDI,Spark Ignition Direct Injection,,,N,0W20 VW50400,N,No,,,340,269,308
2018,Volkswagen,Golf R,2,2000,4,Manual(M6),21,29,24,Turbocharged,M,Manual,6,N,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),1750,1750,SIDI; ,2,2,4,Compact Cars,car,Vehicle Specific 5-cycle label,7/12/2017,22135,,N,N,,,N,N,"Engine Code DJJA - Audi S3 and TTS Coupe Quattro, VW Golf R",N,,Y,CONTINUOUSLY VARIABLE VALVE TIMING,Y,Audi Valve System - Exhaust valves only,GDI,Spark Ignition Direct Injection,N,,N,5W40,N,No,,2000,418,303,366
2018,Volkswagen,Golf R,2,2000,4,Auto(AM-S7),22,29,25,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),1700,1700,SIDI; ,2,2,4,Compact Cars,car,Vehicle Specific 5-cycle label,7/12/2017,22137,,N,N,,,N,N,"Engine Code DJJA - Audi S3 and TTS Coupe Quattro, VW Golf R",N,,Y,CONTINUOUSLY VARIABLE VALVE TIMING,Y,Audi Valve System - Exhaust valves only,GDI,Spark Ignition Direct Injection,N,,N,5W40,N,No,,1750,396,302,354
2018,Audi,TT Roadster quattro,2,2000,4,Auto(AM-S6),23,30,26,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,Y,A,All Wheel Drive,,G,Gasoline (Regular Unleaded Recommended),1400,1400,SIDI; ,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,7/12/2017,24011,,Y,N,,,N,N,2.0L Engine Code CNTC / CXCB,N,,Y,CONTINUOUS VARIABLE VALVE TIMING,Y,Audi Valve System,GDI,Spark Ignition Direct Injection,,,N,5W40 VW 50200,N,No,TT Roadster quattro,250,373,290,336
2018,Audi,TT Coupe quattro,2,2000,4,Auto(AM-S6),23,30,26,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,Y,A,All Wheel Drive,,G,Gasoline (Regular Unleaded Recommended),1400,1400,SIDI; ,2,2,3,Subcompact Cars,car,Vehicle Specific 5-cycle label,7/12/2017,24012,,Y,N,,,N,N,2.0L Engine Code CNTC / CXCB,N,,Y,CONTINUOUS VARIABLE VALVE TIMING,Y,Audi Valve System,GDI,Spark Ignition Direct Injection,,,N,5W40 VW 50200,N,No,TT Coupe quattro,250,373,290,336
2018,Audi,A3 quattro,2,2000,4,Auto(AM-S6),24,31,27,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,Y,A,All Wheel Drive,,G,Gasoline (Regular Unleaded Recommended),1350,1350,SIDI; ,2,2,3,Subcompact Cars,car,Vehicle Specific 5-cycle label,7/14/2017,24013,,Y,N,,,N,N,2.0L Engine Code CNTC / CXCB,N,,Y,CONTINUOUS VARIABLE VALVE TIMING,Y,Audi Valve System,GDI,Spark Ignition Direct Injection,,,N,5W40 VW 50200,Y,Yes,Audi A3 quattro,,366,285,330
2018,Audi,A3 Cabriolet quattro,2,2000,4,Auto(AM-S6),22,30,25,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,Y,A,All Wheel Drive,,G,Gasoline (Regular Unleaded Recommended),1450,1450,SIDI; ,2,2,3,Subcompact Cars,car,Vehicle Specific 5-cycle label,7/14/2017,24014,,Y,N,,,N,N,2.0L Engine Code CNTC / CXCB,N,,Y,CONTINUOUS VARIABLE VALVE TIMING,Y,Audi Valve System,GDI,Spark Ignition Direct Injection,,,N,5W40 VW 50200,Y,Yes,,500,408,300,359
2018,Volkswagen,Jetta,1.4,1400,4,Auto(S6),28,38,32,Turbocharged,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",,G,Gasoline (Regular Unleaded Recommended),1100,1100,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,7/21/2017,22268,,N,N,,,N,N,Engine Code CZTA,N,,Y,MECHANICAL HYDRAULIC VVT SYSTEM ON INTAKE AND OUTLET CAMS,N,,GDI,Spark Ignition Direct Injection,,,N,5W40 VW 50200,N,No,,,322,234,282
2018,Volkswagen,Jetta,1.4,1400,4,Manual(M5),28,40,33,Turbocharged,M,Manual,5,N,F,"2-Wheel Drive, Front",,G,Gasoline (Regular Unleaded Recommended),1100,1100,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,7/21/2017,22269,,N,N,,,N,N,Engine Code CZTA,N,,Y,MECHANICAL HYDRAULIC VVT SYSTEM ON INTAKE AND OUTLET CAMS,N,,GDI,Spark Ignition Direct Injection,,,N,5W40 VW 50200,N,No,,,311,221,271
2018,Volkswagen,Jetta,1.8,1800,4,Auto(S6),24,33,28,Turbocharged,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",,G,Gasoline (Regular Unleaded Recommended),1300,1300,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,8/4/2017,22377,,N,N,,,N,N,Engine Code: CPRA (1.8L) Volkswagen Jetta,N,,Y,position of intake/exhaust camshaft electronically controlled and hydraulically adjusted,N,,GDI,Spark Ignition Direct Injection,,,N,5W40 VW 50200,N,No,,,367,265,321
2018,Volkswagen,Jetta,2,2000,4,Auto(AM-S6),24,33,27,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,Y,F,"2-Wheel Drive, Front",,G,Gasoline (Regular Unleaded Recommended),1350,1350,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,8/4/2017,22378,,N,N,,,N,N,Engine Code (CPPA). Volkswagen Jetta GLI,N,,Y,position of intake/exhaust camshaft electronically controlled and hydraulically adjusted,N,,GDI,Spark Ignition Direct Injection,,,N,5W40 VW 50200,N,No,,,370,272,326
2018,Volkswagen,Passat,3.6,3600,6,Auto(AM-S6),19,28,22,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,Y,F,"2-Wheel Drive, Front",,G,Gasoline (Regular Unleaded Recommended),1650,1650,SIDI; ,2,2,5,Midsize Cars,car,Vehicle Specific 5-cycle label,9/15/2017,22767,,N,N,,,N,N,Engine code: CDVB,N,,Y,Electronic control / Hydraulic adjustment,N,,GDI,Spark Ignition Direct Injection,,,N,5W40 VW 50200,N,No,,1500,458,320,396
2018,Audi,A4 Ultra,2,2000,4,Auto(AM-S7),27,37,31,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,F,"2-Wheel Drive, Front",,GP,Gasoline (Premium Unleaded Recommended),1350,1350,SIDI; ,2,2,4,Compact Cars,car,Vehicle Specific 5-cycle label,8/21/2017,22635,,N,N,,,N,N,Engine Code DBPA,N,,Y,Electro/Hydraulic,Y,Audi Valve System,GDI,Spark Ignition Direct Injection,,,N,0W30 VW 50400,Y,Yes,,,321,240,284
2018,Volkswagen,Atlas,2,2000,4,Auto(S8),22,26,24,Turbocharged,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",,G,Gasoline (Regular Unleaded Recommended),1500,1500,SIDI; ,2,2,30,Small SUV 2WD,,Derived 5-cycle label,8/31/2017,22700,,N,N,,,N,N,Engine Code DCGA,N,,Y,Electro/Hydraulic,Y,Audi Valve System Exhaust valve control,GDI,Spark Ignition Direct Injection,,,N,5W40 VW50200,Y,Yes,,750,408,335,375
2018,Bentley,Flying Spur,4,4000,8,Auto(S8),13,22,16,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),2600,2600,SIDI; ,2,2,5,Midsize Cars,car,Vehicle Specific 5-cycle label,8/29/2017,22711,,N,N,,,N,N,Engine Code CYCA. 680 ft lbs torque Bentley V8 S-models,Y,"CYCA / Flying Spur V8 S Deactivation of cylinders 2, 3, 5 and 8 by setting the inlet and exhaust valves to a valve lift of zero (all valves are closed), no fuel injection and no ignition. Deactivation conditions: transmission in 3rd gear or higher, ECT greater than 40C, engine speed 930 to 3500 RPM, vehicle speed greater than 25 kmh",Y,Continuously intake and exhaust cam adjustement,Y,Multi-lobe Int/Exh cam design. The first cam lobe lift is the normal design and the second cam lobe lift is zero for cylinder deactivation as described above.,GDI,Spark Ignition Direct Injection,,,N,5W30 VW 50400 / 50700,N,No,,6250,703,403,568
2018,Audi,A8L,4,4000,8,Auto(S8),16,26,19,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),2200,2200,SIDI; ,2,2,6,Large Cars,car,Vehicle Specific 5-cycle label,8/29/2017,22712,,N,N,,,N,N,Engine Code CTGF. A8 / A8L with Start-Stop technology,Y,"CTGF A8 / A8L Deactivation of cylinders 2, 3, 5 and 8 by setting the inlet and exhaust valves to a valve lift of zero (all valves are closed), no fuel injection and no ignition. Deactivation conditions: transmission in 3rd gear or higher, ECT greater than 40C, engine speed 930 to 3500 RPM, vehicle speed greater than 25 kmh",Y,Continuously intake and exhaust cam adjustement,Y,Multi-lobe Int/Exh cam design. The first cam lobe lift is the normal design and the second cam lobe lift is zero for cylinder deactivation as described above.,GDI,Spark Ignition Direct Injection,,,N,5W30 VW 50400 / 50700,Y,Yes,,4250,568,341,466
2018,Audi,S3,2,2000,4,Auto(AM-S7),22,28,25,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),1700,1700,SIDI; ,2,2,3,Subcompact Cars,car,Vehicle Specific 5-cycle label,7/12/2017,22114,,N,N,,,N,N,"Engine Code DJJA - Audi S3 and TTS Coupe Quattro, VW Golf R",N,,Y,CONTINUOUSLY VARIABLE VALVE TIMING,Y,Audi Valve System - Exhaust valves only,GDI,Spark Ignition Direct Injection,N,,N,5W40,N,No,,1750,396,312,359
2018,Audi,S6,4,4000,8,Auto(AM-S7),16,24,18,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),2350,2350,SIDI; ,2,2,5,Midsize Cars,car,Vehicle Specific 5-cycle label,8/29/2017,22716,,N,N,,,N,N,Engine Code CTGE. S6 / S7 models with Start-Stop technology.,Y,"CTGE S6 / S7 Deactivation of cylinders 2, 3, 5 and 8 by setting the inlet and exhaust valves to a valve lift of zero (all valves are closed), no fuel injection and no ignition. Deactivation conditions: transmission in 3rd gear or higher, ECT greater than 40C, engine speed 930 to 3500 RPM, vehicle speed greater than 25 kmh",Y,Continuously intake and exhaust cam adjustement,Y,Multi-lobe Int/Exh cam design. The first cam lobe lift is the normal design and the second cam lobe lift is zero for cylinder deactivation as described above.,GDI,Spark Ignition Direct Injection,,,N,5W30 VW 50400 / 50700,Y,Yes,,5000,565,375,480
2018,Audi,S7,4,4000,8,Auto(AM-S7),16,24,18,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),2350,2350,SIDI; ,2,2,5,Midsize Cars,car,Vehicle Specific 5-cycle label,8/29/2017,22715,,N,N,,,N,N,Engine Code CTGE. S6 / S7 models with Start-Stop technology.,Y,"CTGE S6 / S7 Deactivation of cylinders 2, 3, 5 and 8 by setting the inlet and exhaust valves to a valve lift of zero (all valves are closed), no fuel injection and no ignition. Deactivation conditions: transmission in 3rd gear or higher, ECT greater than 40C, engine speed 930 to 3500 RPM, vehicle speed greater than 25 kmh",Y,Continuously intake and exhaust cam adjustement,Y,Multi-lobe Int/Exh cam design. The first cam lobe lift is the normal design and the second cam lobe lift is zero for cylinder deactivation as described above.,GDI,Spark Ignition Direct Injection,,,N,5W30 VW 50400 / 50700,Y,Yes,,5000,565,375,480
2018,Audi,RS7,4,4000,8,Auto(S8),14,24,17,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),2450,2450,SIDI; ,2,2,5,Midsize Cars,car,Vehicle Specific 5-cycle label,9/7/2017,22741,,N,N,,,N,N,Engine Code CWUB (RS7).,Y,"CWUB / RS7 Deactivation of cylinders 2, 3, 5 and 8 by setting the inlet and exhaust valves to a valve lift of zero (all valves are closed), no fuel injection and no ignition. Deactivation conditions: transmission in 3rd gear or higher, ECT greater than 40C, engine speed 930 to 3500 RPM, vehicle speed greater than 25 kmh",Y,Continuously intake and exhaust cam adjustement,Y,Multi-lobe Int/Exh cam design. The first cam lobe lift is the normal design and the second cam lobe lift is zero for cylinder deactivation as described above.,GDI,Spark Ignition Direct Injection,,,N,5W30 VW 50400 / 50700,N,No,,5500,635,361,512
2018,Audi,S8,4,4000,8,Auto(S8),14,24,18,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),2350,2350,SIDI; ,2,2,5,Midsize Cars,car,Vehicle Specific 5-cycle label,8/29/2017,22713,,N,N,,,N,N,Engine Code DDTA. 750 ft lbs torque Audi S8 Plus,Y,"DDTA S8 Plus Deactivation of cylinders 2, 3, 5 and 8 by setting the inlet and exhaust valves to a valve lift of zero (all valves are closed), no fuel injection and no ignition. Deactivation conditions: transmission in 3rd gear or higher, ECT greater than 40C, engine speed 930 to 3500 RPM, vehicle speed greater than 25 kmh",Y,Continuously intake and exhaust cam adjustement,Y,Multi-lobe Int/Exh cam design. The first cam lobe lift is the normal design and the second cam lobe lift is zero for cylinder deactivation as described above.,GDI,Spark Ignition Direct Injection,,,N,5W30 VW 50400 / 50700,N,No,,5000,610,371,503
2018,Bentley,Mulsanne,6.8,6800,8,Auto(S8),11,18,14,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",,GP,Gasoline (Premium Unleaded Recommended),3000,3000,,1,1,5,Midsize Cars,car,Derived 5-cycle label,9/8/2017,22766,,N,N,,,N,N,Engine code CZM-B Mulsanne Speed,Y,"Cylinder deactivation on cylinder number 3, 2, 5, 8.",Y,Variation of opening and closing of intake and exhaust valves on a single camshaft. No change in valve overlaps.,N,,MFI,Multipoint/sequential fuel injection,,,N,0W40 / VW50200/VW50500,N,No,,8250,785,489,652
2018,Audi,R8 AWD,5.2,5200,10,Auto(AM-S7),14,22,17,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),2450,2450,SIDI & PFI; ,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,9/20/2017,22823,,N,N,,,N,N,"ENGINE CODE DKAA (Audi R8 Coupe / R8 Spyder), DKBB (Lamborghini Huracan Coupe / Huracan Spyder)",Y,"Soft COD. Spark & Fuel cut on entire bank via software, valve train operates normally.",Y,INLET AND OUTLET CONTINUOUSLY VARIABLE / MECHANICAL-HYDRAULIC,Y,Fixed 1: One Setting of Valve Lift,GDPI,Spark Ignition direct & ported injection,,,N,5W30 VW 50400,N,No,,5500,634,406,531
